id,statement,choices,correct_option,kai,kamoku,problem_no,theme,has_theme
h29a-kansa-15-i,"財務諸表監査において監査人が検討する内部統制に関する出題である。
小規模企業は，大規模企業に比べて，従業員が少人数のため適切な職務の分離が有効
 に実施できない場合があり，その内部統制は非公式な方法やより簡素な仕組み及び手続
 となることが多い。なお，小規模企業であっても，その限界を補完するような内部統制
 の整備及び運用が行われる場合がある。","[""正"", ""誤""]",0,h29a,kansa,15,財務諸表監査において監査人が検討する内部統制,true
h29a-kansa-15-u,"財務諸表監査において監査人が検討する内部統制に関する出題である。
監査人が監査の過程で識別する内部統制の不備は，内部統制の整備及び運用が不適切
 であり，財務諸表の虚偽表示が適時に防止又は発見・是正できない場合のことであり，
 財務諸表の虚偽表示が適時に防止又は発見・是正するのに必要な内部統制が存在しない
 場合は該当しない。","[""正"", ""誤""]",1,h29a,kansa,15,財務諸表監査において監査人が検討する内部統制,true
h29a-kansa-15-e,"財務諸表監査において監査人が検討する内部統制に関する出題である。
IT を利用した情報システムに対する内部統制について，多くのアプリケーションに 関する方針及び手続である全般統制の有効性は，業務プロセスにおいて個々のアプリ ケーションによる取引の処理に適用される手続である業務処理統制によって支えられて いる。","[""正"", ""誤""]",1,h29a,kansa,15,財務諸表監査において監査人が検討する内部統制,true
h29a-kansa-16-a,"重要性の基準値及び虚偽表示の評価に関する出題である。
監査人は，監査計画の策定時において，重要と考える虚偽表示の金額について職業的
 専門家としての判断を行うが，当該監査計画の策定時に決定する重要性の基準値は，全
 ての未修正の虚偽表示が，いかなる場合においても個別に又は集計しても重要性がない
 と評価できる金額として設定する必要はない。","[""正"", ""誤""]",0,h29a,kansa,16,重要性の基準値及び虚偽表示の評価,true
h29a-kansa-16-i,"重要性の基準値及び虚偽表示の評価に関する出題である。
監査人は，監査の過程で集計した虚偽表示が重要性の基準値に近づいている場合，未 発見の虚偽表示と監査の過程で集計した虚偽表示の合計が，重要性の基準値を上回るリ スクを監査上許容可能な低い水準に抑えられないことがあるが，重要性の基準値を超え ていない時点では，監査計画を修正する必要があるかどうかの判断は求められていな い。","[""正"", ""誤""]",1,h29a,kansa,16,重要性の基準値及び虚偽表示の評価,true
h29a-kansa-16-u,"重要性の基準値及び虚偽表示の評価に関する出題である。
監査の実施過程において，企業の実績が重要性の基準値を当初決定する際に使用した
 年度の業績予測から大幅に下方乖離する可能性が高まった場合には，監査人は重要性の
 基準値をより低い金額に改訂しなければならない。一方で，企業の実績が大幅に上方乖
 離する可能性が高まった場合は，監査人は重要性の基準値をより高い金額に改訂しては
 ならない。","[""正"", ""誤""]",1,h29a,kansa,16,重要性の基準値及び虚偽表示の評価,true
h29a-kansa-16-e,"重要性の基準値及び虚偽表示の評価に関する出題である。
監査人は，虚偽表示が重要性の基準値を下回る場合でも，当該虚偽表示が，個別に又
 は監査の過程で集計した他の虚偽表示と合わせて検討した結果，重要であると評価する
 ことがある。当該評価に影響を与える状況には，虚偽表示が，借入に係る財務制限条項
 又はその他の契約上の要求事項に影響を与えている場合が含まれる。","[""正"", ""誤""]",0,h29a,kansa,16,重要性の基準値及び虚偽表示の評価,true
h29a-kansa-17-a,"後発事象等の監査に関する出題である。
会社法における監査報告書日後，金融商品取引法における監査報告書日までに発生し
 た修正後発事象は，金融商品取引法に基づいて作成される財務諸表においては，開示後
 発事象に準じて取り扱われる。","[""正"", ""誤""]",0,h29a,kansa,17,後発事象等の監査,true
h29a-kansa-17-i,"後発事象等の監査に関する出題である。
監査人は，期末日の翌日から監査報告書日までの間に発生し，財務諸表の修正又は財
 務諸表における開示が要求される全ての事象を識別したことについて十分かつ適切な監
 査証拠を入手するために立案した監査手続を実施しなければならない。当該監査手続の
 中には，経営者への質問や，期末日後に取締役会，監査役会，監査等委員会又は監査委
 員会，株主総会が開催された場合は，議事録の閲覧が含まれる。","[""正"", ""誤""]",0,h29a,kansa,17,後発事象等の監査,true
h29a-kansa-17-u,"後発事象等の監査に関する出題である。
監査人が，監査報告書発行の翌日から財務諸表の発行日までの間に，もし監査報告書 日現在に気付いていたとしたら，監査報告書を修正する原因となった可能性のある事実 を知り，経営者(及び適切な場合，監査役等)と協議した結果，経営者が財務諸表を修正 又は開示を追加する場合がある。このとき，監査人は，修正又は開示が追加された財務 諸表に対して必要な監査手続を実施するが，いかなる場合であっても監査報告書を差し 替える必要はない。","[""正"", ""誤""]",1,h29a,kansa,17,後発事象等の監査,true
